"";"nom";"prenom";"age";"minutes";"Competition";"year";"saison";"lien"
"1638";"Apa";"Nathaniel";20;20;"Super Rugby";1995;"14/15";"http://www.itsrugby.fr/joueur_32299.html"
"1639";"Laulala";"Luteru";23;12;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_32303.html"
"1640";"Onojaife";"Jordan";19;8;"Premiership";1995;"14/15";"http://www.itsrugby.fr/joueur_32458.html"
"1641";"Setiano";"Emerick";22;609;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_32465.html"
"1642";"Setiano";"Emerick";21;560;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_32465.html"
"1643";"Setiano";"Emerick";20;27;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_32465.html"
"1644";"Dupont";"Antoine";22;303;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_32472.html"
"1645";"Dupont";"Antoine";21;702;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_32472.html"
"1646";"Dupont";"Antoine";20;980;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_32472.html"
"1647";"Dupont";"Antoine";19;429;"Top 14";1996;"15/16";"http://www.itsrugby.fr/joueur_32472.html"
"1648";"Dupont";"Antoine";18;138;"Top 14";1996;"14/15";"http://www.itsrugby.fr/joueur_32472.html"
"1649";"Havili";"David Kaetau";24;178;"Super Rugby";1994;"18/19";"http://www.itsrugby.fr/joueur_32502.html"
"1650";"Havili";"David Kaetau";23;1280;"Super Rugby";1994;"17/18";"http://www.itsrugby.fr/joueur_32502.html"
"1651";"Havili";"David Kaetau";22;1283;"Super Rugby";1994;"16/17";"http://www.itsrugby.fr/joueur_32502.html"
"1652";"Havili";"David Kaetau";21;898;"Super Rugby";1994;"15/16";"http://www.itsrugby.fr/joueur_32502.html"
"1653";"Havili";"David Kaetau";20;637;"Super Rugby";1994;"14/15";"http://www.itsrugby.fr/joueur_32502.html"
"1654";"Fouyssac";"Pierre";24;236;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_32561.html"
"1655";"Fouyssac";"Pierre";23;1259;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_32561.html"
"1656";"Fouyssac";"Pierre";21;840;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_32561.html"
"1657";"Sanconnie";"Fabien";24;527;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_32607.html"
"1658";"Sanconnie";"Fabien";23;872;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_32607.html"
"1659";"Sanconnie";"Fabien";22;1029;"Top 14";1995;"16/17";"http://www.itsrugby.fr/joueur_32607.html"
"1660";"Sanconnie";"Fabien";21;741;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_32607.html"
"1661";"Sanconnie";"Fabien";20;13;"Top 14";1995;"14/15";"http://www.itsrugby.fr/joueur_32607.html"
"1662";"Septar";"Atila";23;5;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_32608.html"
"1663";"Septar";"Atila";22;111;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_32608.html"
"1664";"Septar";"Atila";21;13;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_32608.html"
"1665";"Ugena";"Mathieu";23;80;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_32628.html"
"1666";"Ugena";"Mathieu";22;315;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_32628.html"
"1667";"Ugena";"Mathieu";21;196;"Top 14";1995;"16/17";"http://www.itsrugby.fr/joueur_32628.html"
"1668";"Ugena";"Mathieu";20;545;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_32628.html"
"1669";"Ugena";"Mathieu";19;232;"Top 14";1995;"14/15";"http://www.itsrugby.fr/joueur_32628.html"
"1670";"Genge";"Ellis";24;242;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_32675.html"
"1671";"Genge";"Ellis";23;790;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_32675.html"
"1672";"Genge";"Ellis";22;1342;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_32675.html"
"1673";"Genge";"Ellis";21;127;"Premiership";1995;"15/16";"http://www.itsrugby.fr/joueur_32675.html"
"1674";"Innard";"Jack";24;22;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_32680.html"
"1675";"Innard";"Jack";23;18;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_32680.html"
"1676";"Boyce";"Lewis";22;224;"Premiership";1996;"18/19";"http://www.itsrugby.fr/joueur_32683.html"
"1677";"Boyce";"Lewis";21;280;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_32683.html"
"1678";"Doubrere";"Gauthier";22;87;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_32708.html"
"1679";"Doubrere";"Gauthier";21;37;"Top 14";1995;"16/17";"http://www.itsrugby.fr/joueur_32708.html"
"1680";"Doubrere";"Gauthier";20;21;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_32708.html"
"1681";"Cancoriet";"Judicael";23;780;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_32821.html"
"1682";"Cancoriet";"Judicael";22;921;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_32821.html"
"1683";"Cancoriet";"Judicael";21;1028;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_32821.html"
"1684";"Cancoriet";"Judicael";20;258;"Top 14";1996;"15/16";"http://www.itsrugby.fr/joueur_32821.html"
"1685";"Gibson";"Blake";23;211;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_33043.html"
"1686";"Gibson";"Blake";22;966;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_33043.html"
"1687";"Gibson";"Blake";21;535;"Super Rugby";1995;"15/16";"http://www.itsrugby.fr/joueur_33043.html"
"1688";"Gibson";"Blake";20;163;"Super Rugby";1995;"14/15";"http://www.itsrugby.fr/joueur_33043.html"
"1689";"Black";"Otere";24;130;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_33066.html"
"1690";"Black";"Otere";22;422;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_33066.html"
"1691";"Black";"Otere";21;24;"Super Rugby";1995;"15/16";"http://www.itsrugby.fr/joueur_33066.html"
"1692";"Black";"Otere";20;150;"Super Rugby";1995;"14/15";"http://www.itsrugby.fr/joueur_33066.html"
"1693";"Wainui";"Sean";23;80;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_33086.html"
"1694";"Wainui";"Sean";22;932;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_33086.html"
"1695";"Wainui";"Sean";21;59;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_33086.html"
"1696";"Wainui";"Sean";20;212;"Super Rugby";1995;"15/16";"http://www.itsrugby.fr/joueur_33086.html"
"1697";"Apisai";"Leni";21;116;"Super Rugby";1996;"17/18";"http://www.itsrugby.fr/joueur_33145.html"
"1698";"Apisai";"Leni";20;254;"Super Rugby";1996;"16/17";"http://www.itsrugby.fr/joueur_33145.html"
"1699";"Apisai";"Leni";19;169;"Super Rugby";1996;"15/16";"http://www.itsrugby.fr/joueur_33145.html"
"1700";"Goodhue";"Jack";24;142;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_33160.html"
"1701";"Goodhue";"Jack";23;1140;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_33160.html"
"1702";"Goodhue";"Jack";22;1061;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_33160.html"
"1703";"Klemenczak";"Olivier";23;662;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_33207.html"
"1704";"O'Connor";"Piers";23;790;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_33441.html"
"1705";"O'Connor";"Piers";21;80;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_33441.html"
"1706";"Marchand";"Julien";24;618;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_33505.html"
"1707";"Marchand";"Julien";23;1033;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_33505.html"
"1708";"Marchand";"Julien";22;817;"Top 14";1995;"16/17";"http://www.itsrugby.fr/joueur_33505.html"
"1709";"Marchand";"Julien";21;475;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_33505.html"
"1710";"Marchand";"Julien";20;271;"Top 14";1995;"14/15";"http://www.itsrugby.fr/joueur_33505.html"
"1711";"Adeniran-Olule";"Seb";19;11;"Premiership";1995;"14/15";"http://www.itsrugby.fr/joueur_33620.html"
"1712";"Roudil";"Elliott";22;594;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_33627.html"
"1713";"Roudil";"Elliott";21;762;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_33627.html"
"1714";"Roudil";"Elliott";20;399;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_33627.html"
"1715";"Roudil";"Elliott";19;395;"Top 14";1996;"15/16";"http://www.itsrugby.fr/joueur_33627.html"
"1716";"Roudil";"Elliott";18;265;"Top 14";1996;"14/15";"http://www.itsrugby.fr/joueur_33627.html"
"1717";"Tanguy";"Mathieu";23;632;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_33628.html"
"1718";"Tanguy";"Mathieu";22;587;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_33628.html"
"1719";"Tanguy";"Mathieu";21;636;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_33628.html"
"1720";"Tanguy";"Mathieu";20;371;"Top 14";1996;"15/16";"http://www.itsrugby.fr/joueur_33628.html"
"1721";"Tanguy";"Mathieu";19;62;"Top 14";1996;"14/15";"http://www.itsrugby.fr/joueur_33628.html"
"1722";"Mallinder";"Harry";23;218;"Premiership";1996;"18/19";"http://www.itsrugby.fr/joueur_33692.html"
"1723";"Mallinder";"Harry";22;1083;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_33692.html"
"1724";"Mallinder";"Harry";21;1078;"Premiership";1996;"16/17";"http://www.itsrugby.fr/joueur_33692.html"
"1725";"Mallinder";"Harry";20;770;"Premiership";1996;"15/16";"http://www.itsrugby.fr/joueur_33692.html"
"1726";"Perkins";"George";21;7;"Premiership";1996;"16/17";"http://www.itsrugby.fr/joueur_33703.html"
"1727";"Gallagher";"Matt";22;384;"Premiership";1996;"18/19";"http://www.itsrugby.fr/joueur_33709.html"
"1728";"Gallagher";"Matt";20;234;"Premiership";1996;"16/17";"http://www.itsrugby.fr/joueur_33709.html"
"1729";"Bethune";"Quentin";23;377;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_33736.html"
"1730";"Bethune";"Quentin";22;1063;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_33736.html"
"1731";"Bethune";"Quentin";20;49;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_33736.html"
"1732";"Parker";"Ciaran";20;16;"Premiership";1995;"15/16";"http://www.itsrugby.fr/joueur_33869.html"
"1733";"Parker";"Ciaran";19;38;"Premiership";1995;"14/15";"http://www.itsrugby.fr/joueur_33869.html"
"1734";"Delannoy";"Julien";24;203;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_33873.html"
"1735";"Delannoy";"Julien";23;173;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_33873.html"
"1736";"Delannoy";"Julien";22;15;"Top 14";1995;"16/17";"http://www.itsrugby.fr/joueur_33873.html"
"1737";"Delannoy";"Julien";21;21;"Top 14";1995;"15/16";"http://www.itsrugby.fr/joueur_33873.html"
"1738";"Labouteley";"Tristan";24;890;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_33876.html"
"1739";"Simutoga";"Mickael";22;92;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_33877.html"
"1740";"Simutoga";"Mickael";21;182;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_33877.html"
"1741";"Simutoga";"Mickael";20;53;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_33877.html"
"1742";"Simutoga";"Mickael";19;19;"Top 14";1996;"15/16";"http://www.itsrugby.fr/joueur_33877.html"
"1743";"Simutoga";"Mickael";18;6;"Top 14";1996;"14/15";"http://www.itsrugby.fr/joueur_33877.html"
"1744";"Nott";"George";22;82;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_33878.html"
"1745";"Nott";"George";21;282;"Premiership";1996;"16/17";"http://www.itsrugby.fr/joueur_33878.html"
"1746";"Homer";"Will";22;80;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_33905.html"
"1747";"Homer";"Will";21;28;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_33905.html"
"1748";"Homer";"Will";20;113;"Premiership";1995;"15/16";"http://www.itsrugby.fr/joueur_33905.html"
"1749";"Brophy Clews";"Theo";21;393;"Premiership";1997;"17/18";"http://www.itsrugby.fr/joueur_33914.html"
"1750";"Brophy Clews";"Theo";19;417;"Premiership";1997;"15/16";"http://www.itsrugby.fr/joueur_33914.html"
"1751";"Piper";"Charlie";22;4;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_33977.html"
"1752";"South";"Stan";22;64;"Premiership";1996;"18/19";"http://www.itsrugby.fr/joueur_33978.html"
"1753";"South";"Stan";21;248;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_33978.html"
"1754";"South";"Stan";20;86;"Premiership";1996;"16/17";"http://www.itsrugby.fr/joueur_33978.html"
"1755";"Marchant";"Joe";22;1172;"Premiership";1996;"18/19";"http://www.itsrugby.fr/joueur_33981.html"
"1756";"Marchant";"Joe";21;1120;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_33981.html"
"1757";"Marchant";"Joe";20;1510;"Premiership";1996;"16/17";"http://www.itsrugby.fr/joueur_33981.html"
"1758";"Marchant";"Joe";19;287;"Premiership";1996;"15/16";"http://www.itsrugby.fr/joueur_33981.html"
"1759";"Marchant";"Joe";18;80;"Premiership";1996;"14/15";"http://www.itsrugby.fr/joueur_33981.html"
"1760";"Penaud";"Damian";22;842;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_34024.html"
"1761";"Penaud";"Damian";21;731;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_34024.html"
"1762";"Penaud";"Damian";20;992;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_34024.html"
"1763";"Penaud";"Damian";19;80;"Top 14";1996;"15/16";"http://www.itsrugby.fr/joueur_34024.html"
"1764";"West";"Tom";23;40;"Premiership";1996;"18/19";"http://www.itsrugby.fr/joueur_34026.html"
"1765";"West";"Tom";22;7;"Premiership";1996;"17/18";"http://www.itsrugby.fr/joueur_34026.html"
"1766";"Jelonch";"Anthony";22;331;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_34186.html"
"1767";"Jelonch";"Anthony";21;1124;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_34186.html"
"1768";"Jelonch";"Anthony";20;995;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_34186.html"
"1769";"Paiva";"Thierry";23;548;"Top 14";1995;"18/19";"http://www.itsrugby.fr/joueur_34318.html"
"1770";"Paiva";"Thierry";22;157;"Top 14";1995;"17/18";"http://www.itsrugby.fr/joueur_34318.html"
"1771";"Laveau";"Martin";22;846;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_34881.html"
"1772";"Laveau";"Martin";20;1003;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_34881.html"
"1773";"Evans";"Lloyd";22;37;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_34904.html"
"1774";"Evans";"Lloyd";21;20;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_34904.html"
"1775";"Evans";"Lloyd";20;61;"Premiership";1995;"15/16";"http://www.itsrugby.fr/joueur_34904.html"
"1776";"Evans";"Lloyd";19;20;"Premiership";1995;"14/15";"http://www.itsrugby.fr/joueur_34904.html"
"1777";"Castets";"Clement";23;481;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_34930.html"
"1778";"Castets";"Clement";22;175;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_34930.html"
"1779";"Belleau";"Anthony";23;910;"Top 14";1996;"18/19";"http://www.itsrugby.fr/joueur_34931.html"
"1780";"Belleau";"Anthony";22;1245;"Top 14";1996;"17/18";"http://www.itsrugby.fr/joueur_34931.html"
"1781";"Belleau";"Anthony";21;384;"Top 14";1996;"16/17";"http://www.itsrugby.fr/joueur_34931.html"
"1782";"Lomax";"Tyrel";23;125;"Super Rugby";1996;"18/19";"http://www.itsrugby.fr/joueur_34977.html"
"1783";"Lomax";"Tyrel";22;702;"Super Rugby";1996;"17/18";"http://www.itsrugby.fr/joueur_34977.html"
"1784";"Clark";"Max";23;94;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_34986.html"
"1785";"Clark";"Max";22;467;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_34986.html"
"1786";"Clark";"Max";21;740;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_34986.html"
"1787";"Clark";"Max";20;314;"Premiership";1995;"15/16";"http://www.itsrugby.fr/joueur_34986.html"
"1788";"Ludlam";"Lewis";23;912;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_34987.html"
"1789";"Ludlam";"Lewis";22;129;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_34987.html"
"1790";"Ludlam";"Lewis";21;11;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_34987.html"
"1791";"Ross";"Aidan";23;188;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_34992.html"
"1792";"Ross";"Aidan";22;431;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_34992.html"
"1793";"Ross";"Aidan";21;89;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_34992.html"
"1794";"Blackwell";"James";24;219;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_34995.html"
"1795";"Blackwell";"James";22;205;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_34995.html"
"1796";"Goodhue";"Josh";24;149;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_34996.html"
"1797";"Goodhue";"Josh";23;221;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_34996.html"
"1798";"Goodhue";"Josh";22;36;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_34996.html"
"1799";"Polwart";"Liam";23;435;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_34997.html"
"1800";"Polwart";"Liam";22;65;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_34997.html"
"1801";"Dunshea";"Mitchell";22;22;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_34998.html"
"1802";"Dunshea";"Mitchell";21;11;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_34998.html"
"1803";"Karpik";"Mitchell";24;95;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_34999.html"
"1804";"Karpik";"Mitchell";23;271;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_34999.html"
"1805";"Karpik";"Mitchell";22;272;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_34999.html"
"1806";"Riccitelli";"Ricky";24;82;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_35000.html"
"1807";"Riccitelli";"Ricky";23;1248;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_35000.html"
"1808";"Riccitelli";"Ricky";22;783;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_35000.html"
"1809";"Riccitelli";"Ricky";21;266;"Super Rugby";1995;"15/16";"http://www.itsrugby.fr/joueur_35000.html"
"1810";"Bridge";"George";24;240;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_35002.html"
"1811";"Bridge";"George";23;1437;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_35002.html"
"1812";"Bridge";"George";22;1080;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_35002.html"
"1813";"Hunt";"Mitchell";24;53;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_35003.html"
"1814";"Hunt";"Mitchell";23;531;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_35003.html"
"1815";"Hunt";"Mitchell";22;484;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_35003.html"
"1816";"Hunt";"Mitchell";21;39;"Super Rugby";1995;"15/16";"http://www.itsrugby.fr/joueur_35003.html"
"1817";"Tahuriorangi";"Te Toiroa";24;89;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_35004.html"
"1818";"Tahuriorangi";"Te Toiroa";23;535;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_35004.html"
"1819";"Tahuriorangi";"Te Toiroa";22;110;"Super Rugby";1995;"16/17";"http://www.itsrugby.fr/joueur_35004.html"
"1820";"Tahuriorangi";"Te Toiroa";21;7;"Super Rugby";1995;"15/16";"http://www.itsrugby.fr/joueur_35004.html"
"1821";"Ioane";"Josh";23;240;"Super Rugby";1995;"18/19";"http://www.itsrugby.fr/joueur_35012.html"
"1822";"Ioane";"Josh";22;173;"Super Rugby";1995;"17/18";"http://www.itsrugby.fr/joueur_35012.html"
"1823";"Leger";"Orbyn";22;160;"Super Rugby";1997;"18/19";"http://www.itsrugby.fr/joueur_35014.html"
"1824";"Leger";"Orbyn";21;548;"Super Rugby";1997;"17/18";"http://www.itsrugby.fr/joueur_35014.html"
"1825";"Taumateine";"Jonathan";22;13;"Super Rugby";1996;"18/19";"http://www.itsrugby.fr/joueur_35015.html"
"1826";"Taumateine";"Jonathan";21;12;"Super Rugby";1996;"17/18";"http://www.itsrugby.fr/joueur_35015.html"
"1827";"Taumateine";"Jonathan";20;124;"Super Rugby";1996;"16/17";"http://www.itsrugby.fr/joueur_35015.html"
"1828";"Mitchell";"Alex";22;289;"Premiership";1997;"18/19";"http://www.itsrugby.fr/joueur_35332.html"
"1829";"Mitchell";"Alex";21;92;"Premiership";1997;"17/18";"http://www.itsrugby.fr/joueur_35332.html"
"1830";"Lowe";"Jonah";21;11;"Super Rugby";1996;"17/18";"http://www.itsrugby.fr/joueur_35532.html"
"1831";"Nock";"Sam";22;260;"Super Rugby";1996;"17/18";"http://www.itsrugby.fr/joueur_35547.html"
"1832";"Nock";"Sam";21;162;"Super Rugby";1996;"16/17";"http://www.itsrugby.fr/joueur_35547.html"
"1833";"Nock";"Sam";20;3;"Super Rugby";1996;"15/16";"http://www.itsrugby.fr/joueur_35547.html"
"1834";"Tomkinson";"Patelesio Fatuloa";23;10;"Super Rugby";1996;"18/19";"http://www.itsrugby.fr/joueur_35553.html"
